charge_event_id,SE_id,pev_id,pev_type,start_time,end_time_chg,end_time_prk,dest_type,soc_i,soc_f,ES_strategy,VS_strategy,Ext_strategy
15107,10053208,369534,hd_400kWh,7.316666667,_,8.833333333,_,0.025774423,0.998009025,NA,NA,NA
15638,10046603,408033,hd_300kWh,7.283333333,_,7.4,_,0.179921924,0.552511969,NA,NA,NA
10455,10033507,31342,hd_300kWh,7.333333333,_,7.483333333,_,0.082712692,0.577130533,NA,NA,NA
25438,10005202,2060176,md_200kWh,7.283333333,_,9.183333333,_,0.086078334,0.998001276,NA,NA,NA
21744,10005203,1446929,hd_300kWh,7.35,_,8.883333333,_,0.142974808,0.998003789,NA,NA,NA
26656,10073306,2365555,md_200kWh,7.316666667,_,9.166666667,_,0.071371667,0.998001276,NA,NA,NA
10437,10011708,28731,ld_100kWh,7.3,_,7.633333333,_,0.177971686,0.758513553,NA,NA,NA
17390,10059406,537805,ld_100kWh,7.283333333,_,7.433333333,_,0.097053087,0.371305119,NA,NA,NA
35782,10041308,3282518,ld_100kWh,7.333333333,_,7.483333333,_,0.034846914,0.279325984,NA,NA,NA
35317,10041303,3143969,md_200kWh,7.3,_,7.5,_,0.105695418,0.759834196,NA,NA,NA
31397,10046808,1434585,ld_100kWh,7.333333333,_,7.716666667,_,0.098676657,0.751023999,NA,NA,NA
19776,10046802,1263926,md_200kWh,7.333333333,_,9.25,_,0.089158333,0.998001276,NA,NA,NA
21424,10065703,1420967,md_200kWh,7.333333333,_,9.266666667,_,0.291154167,0.998001276,NA,NA,NA
11434,10015507,101829,md_200kWh,7.333333333,_,8.983333333,_,0.209760002,0.998001276,NA,NA,NA
23179,10015505,1600495,md_200kWh,7.333333333,_,9.15,_,0.193798336,0.998001276,NA,NA,NA
23058,10054102,1584435,md_200kWh,7.283333333,_,9.216666667,_,0.093149167,0.998001276,NA,NA,NA
34834,10054104,2671690,ld_100kWh,7.316666667,_,7.566666667,_,0.15218592,0.562139616,NA,NA,NA
20513,10055205,1327056,md_200kWh,7.333333333,_,8.966666667,_,0.174820416,0.998001276,NA,NA,NA
34849,10055211,2672472,hd_400kWh,7.316666667,_,7.466666667,_,0.068337883,0.580599319,NA,NA,NA
32138,10014706,1621034,md_200kWh,7.316666667,_,7.65,_,0.151212915,0.939748369,NA,NA,NA
34008,10009702,2243159,hd_400kWh,7.35,_,8.383333333,_,0.071725385,0.998009025,NA,NA,NA
10280,10007708,19519,md_200kWh,7.316666667,_,8.966666667,_,0.038468335,0.998001276,NA,NA,NA
30213,10007704,3905190,md_200kWh,7.3,_,7.55,_,0.084565416,0.838986382,NA,NA,NA
36626,10050808,3534085,md_200kWh,7.283333333,_,7.383333333,_,0.093115416,0.440297904,NA,NA,NA
19342,10067002,1221164,md_200kWh,7.316666667,_,8.933333333,_,0.036035832,0.998001276,NA,NA,NA
20453,10015911,1321238,hd_400kWh,7.3,_,9.233333333,_,0.087558462,0.998009025,NA,NA,NA
24497,10049908,1841066,md_200kWh,7.283333333,_,7.35,_,0.09630125,0.342102936,NA,NA,NA
11095,10049907,78687,hd_300kWh,7.35,_,8.983333333,_,0.061719231,0.998003789,NA,NA,NA
27481,10049901,3090604,hd_300kWh,7.3,_,7.683333333,_,0.079923268,0.952837495,NA,NA,NA
10981,10049905,70752,hd_400kWh,7.3,_,8.75,_,0.131672115,0.998009025,NA,NA,NA
33435,10021301,2058273,md_200kWh,7.333333333,_,7.366666667,_,0.095504167,0.229347005,NA,NA,NA
13325,10021304,239635,hd_300kWh,7.283333333,_,9.0,_,0.085379103,0.998004337,NA,NA,NA
14190,10047203,301706,md_200kWh,7.35,_,7.416666667,_,0.074272917,0.300786474,NA,NA,NA
21423,10015107,1421322,md_200kWh,7.35,_,9.116666667,_,0.333639583,0.998001276,NA,NA,NA
22414,10056009,1520841,hd_300kWh,7.333333333,_,7.55,_,0.097641923,0.766830621,NA,NA,NA
18470,10020102,1149397,hd_300kWh,7.3,_,9.266666667,_,0.098566154,0.998003789,NA,NA,NA
29674,10078408,3746277,md_200kWh,7.333333333,_,8.683333333,_,0.01070542,0.998001276,NA,NA,NA
22681,10031906,1543656,md_200kWh,7.35,_,7.416666667,_,0.006210002,0.225509626,NA,NA,NA
35392,10005614,3170695,md_200kWh,7.283333333,_,7.316666667,_,0.176404167,0.320562144,NA,NA,NA
28668,10005611,3431740,hd_400kWh,7.316666667,_,9.033333333,_,0.0939425,0.998009025,NA,NA,NA
17582,10046508,557612,md_200kWh,7.316666667,_,9.25,_,0.093625,0.998001276,NA,NA,NA
15417,10052705,390569,md_200kWh,7.35,_,9.283333333,_,0.192977916,0.998001276,NA,NA,NA
27453,10075403,3082063,hd_300kWh,7.333333333,_,9.183333333,_,0.085444231,0.998003789,NA,NA,NA
39118,10034501,3489153,hd_300kWh,7.283333333,_,7.566666667,_,0.089875962,0.888702578,NA,NA,NA
37362,10006506,3727908,hd_400kWh,7.316666667,_,7.483333333,_,0.093649423,0.662510853,NA,NA,NA
20322,10047406,1311774,ld_100kWh,7.333333333,_,9.033333333,_,0.061728314,0.998001887,NA,NA,NA
17413,10050205,542071,md_200kWh,7.316666667,_,9.25,_,0.0930075,0.998001276,NA,NA,NA
21141,10055810,1387208,md_200kWh,7.35,_,9.25,_,0.18536875,0.998001276,NA,NA,NA
36163,10003903,3395256,hd_300kWh,7.3,_,7.633333333,_,0.076182239,0.901096658,NA,NA,NA
17134,10074902,518463,ld_100kWh,7.35,_,8.983333333,_,0.251268297,0.998001887,NA,NA,NA
13746,10023104,268353,md_200kWh,7.35,_,7.366666667,_,0.063111666,0.177372928,NA,NA,NA
13898,10060408,285818,hd_300kWh,7.316666667,_,9.266666667,_,0.095726923,0.998003789,NA,NA,NA
11094,10053009,76650,md_200kWh,7.316666667,_,9.0,_,0.020441252,0.998001276,NA,NA,NA
13453,10053008,250726,md_200kWh,7.333333333,_,9.166666667,_,0.07979,0.998001276,NA,NA,NA
17013,10053003,508037,ld_100kWh,7.316666667,_,9.1,_,0.183955873,0.998001887,NA,NA,NA
12653,10052204,188854,ld_100kWh,7.316666667,_,8.916666667,_,0.049349926,0.998001887,NA,NA,NA
36526,10058807,3501490,hd_400kWh,7.316666667,_,7.533333333,_,0.079611538,0.8467469,NA,NA,NA
32005,10058803,1585388,hd_600kWh,7.283333333,_,8.766666667,_,0.092611404,0.998008652,NA,NA,NA
33584,10032612,2109211,md_200kWh,7.333333333,_,7.583333333,_,0.077229584,0.826075874,NA,NA,NA
38513,10032604,1194422,md_200kWh,7.3,_,7.433333333,_,0.345537083,0.77857302,NA,NA,NA
24213,10013702,1784349,ld_100kWh,7.3,_,8.933333333,_,0.14079676,0.998001887,NA,NA,NA
23859,10014404,1701880,hd_300kWh,7.333333333,_,9.25,_,0.095556346,0.998003789,NA,NA,NA
10894,10055306,65216,hd_300kWh,7.283333333,_,8.983333333,_,0.046879734,0.998004337,NA,NA,NA
22023,10047502,1483560,md_200kWh,7.283333333,_,7.483333333,_,0.063695791,0.348626033,NA,NA,NA
27819,10044608,3190287,md_200kWh,7.3,_,7.933333333,_,0.0783225,0.998001276,NA,NA,NA
26815,10002602,2421176,hd_300kWh,7.35,_,9.266666667,_,0.096376346,0.998003789,NA,NA,NA
11259,10009605,88074,md_200kWh,7.35,_,9.1,_,0.147279167,0.998001276,NA,NA,NA
38649,10020405,3313109,hd_400kWh,7.283333333,_,7.566666667,_,0.117499038,0.991641776,NA,NA,NA
32287,10020402,1664944,ld_100kWh,7.35,_,7.783333333,_,0.142784262,0.876637479,NA,NA,NA
34311,10012702,2350575,hd_400kWh,7.283333333,_,7.55,_,0.185900192,0.992572994,NA,NA,NA
21737,10039804,1450160,md_200kWh,7.3,_,9.216666667,_,0.096252105,0.99800406,NA,NA,NA
39157,10080703,1779572,hd_600kWh,7.316666667,_,8.066666667,_,0.051160525,0.998008652,NA,NA,NA
27729,10040906,3161046,md_200kWh,7.333333333,_,8.85,_,0.269320003,0.998001276,NA,NA,NA
21534,10025502,1428722,hd_400kWh,7.333333333,_,9.083333333,_,0.076582116,0.998009025,NA,NA,NA
21119,10066406,1385398,md_200kWh,7.35,_,8.916666667,_,0.001765413,0.998001276,NA,NA,NA
16081,10026603,438942,ld_100kWh,7.316666667,_,9.216666667,_,0.091888931,0.998001887,NA,NA,NA
29036,10010302,3556693,md_200kWh,7.35,_,9.283333333,_,0.093225833,0.998001276,NA,NA,NA
27084,10017804,2662032,hd_300kWh,7.333333333,_,7.4,_,0.097678269,0.306345127,NA,NA,NA
27866,10032502,3197439,md_200kWh,7.35,_,9.3,_,0.096483333,0.998001276,NA,NA,NA
33181,10032501,1982802,hd_400kWh,7.35,_,9.25,_,0.093779615,0.998009025,NA,NA,NA
12141,10072312,159170,hd_300kWh,7.316666667,_,9.25,_,0.095922884,0.998003789,NA,NA,NA
21924,10072309,1467631,md_200kWh,7.333333333,_,9.266666667,_,0.489970833,0.998001276,NA,NA,NA
16441,10072311,465850,hd_400kWh,7.316666667,_,9.25,_,0.095361923,0.998009025,NA,NA,NA
37502,10081513,3760122,ld_100kWh,7.35,_,7.683333333,_,0.092450979,0.665081711,NA,NA,NA
14908,10074105,354365,md_200kWh,7.3,_,9.216666667,_,0.094973553,0.99800406,NA,NA,NA
12968,10006007,212861,md_200kWh,7.283333333,_,9.25,_,0.095785,0.998001276,NA,NA,NA
10168,10006004,10949,md_200kWh,7.3,_,9.25,_,0.098514211,0.99800406,NA,NA,NA
31876,10021408,1558005,hd_400kWh,7.3,_,7.7,_,0.086286539,0.998009025,NA,NA,NA
31138,10081101,1364398,md_200kWh,7.283333333,_,7.55,_,0.086137083,0.867786534,NA,NA,NA
28352,10010902,3336528,hd_400kWh,7.283333333,_,7.95,_,0.092057116,0.998009025,NA,NA,NA
26088,10010901,2229811,md_200kWh,7.3,_,9.266666667,_,0.095848333,0.998001276,NA,NA,NA
10974,10046206,66421,md_200kWh,7.35,_,9.25,_,0.082966667,0.998001276,NA,NA,NA
11776,10005306,131088,ld_100kWh,7.333333333,_,9.283333333,_,0.097158358,0.998001887,NA,NA,NA
18635,10038303,1163908,hd_300kWh,7.35,_,9.283333333,_,0.094167885,0.998003789,NA,NA,NA
21157,10057205,1389756,md_200kWh,7.35,_,9.116666667,_,0.19210625,0.998001276,NA,NA,NA
28533,10074508,3394874,hd_400kWh,7.35,_,8.75,_,0.118570192,0.998009025,NA,NA,NA
35271,10081401,3133679,md_200kWh,7.283333333,_,8.0,_,0.062523815,0.977160782,NA,NA,NA
26584,10040505,2340174,md_200kWh,7.283333333,_,7.483333333,_,0.081861666,0.763806608,NA,NA,NA
10809,10073206,54932,md_200kWh,7.333333333,_,7.6,_,0.276219999,0.938119655,NA,NA,NA
19622,10073204,1245691,ld_100kWh,7.333333333,_,7.383333333,_,0.097160166,0.218345946,NA,NA,NA
34755,10024903,2660284,md_200kWh,7.35,_,7.933333333,_,0.097331053,0.934302757,NA,NA,NA
30197,10024911,3900386,md_200kWh,7.3,_,7.366666667,_,0.191007916,0.399768277,NA,NA,NA
24510,10065810,1845859,hd_400kWh,7.316666667,_,8.966666667,_,0.063048268,0.998009025,NA,NA,NA
34648,10026001,2441138,ld_100kWh,7.35,_,7.783333333,_,0.094997591,0.821667516,NA,NA,NA
27689,10014106,3157052,md_200kWh,7.35,_,9.283333333,_,0.10055125,0.998001276,NA,NA,NA
22670,10023608,1540100,md_200kWh,7.3,_,7.416666667,_,0.098741711,0.289243158,NA,NA,NA
15977,10023603,433564,hd_300kWh,7.35,_,8.8,_,0.031359037,0.998003789,NA,NA,NA
36142,10023604,3398332,md_200kWh,7.283333333,_,7.433333333,_,0.188975417,0.66026931,NA,NA,NA
19749,10064502,1261404,md_200kWh,7.333333333,_,9.25,_,0.089357916,0.998001276,NA,NA,NA
16609,10016709,481739,hd_400kWh,7.35,_,9.2,_,0.08758423,0.998009025,NA,NA,NA
27625,10016705,3133642,ld_100kWh,7.316666667,_,9.25,_,0.093695256,0.998001887,NA,NA,NA
22354,10047701,1509591,hd_300kWh,7.283333333,_,9.2,_,0.095399038,0.998003789,NA,NA,NA
29730,10003108,3763126,ld_100kWh,7.316666667,_,7.366666667,_,0.086841114,0.190511964,NA,NA,NA
38361,10003103,3751598,hd_400kWh,7.283333333,_,7.483333333,_,0.083343461,0.796523084,NA,NA,NA
26770,10045505,2402461,hd_400kWh,7.35,_,8.983333333,_,0.067537883,0.998009025,NA,NA,NA
15953,10065406,431802,ld_100kWh,7.283333333,_,9.183333333,_,0.08752628,0.998001887,NA,NA,NA
11121,10043306,79200,ld_100kWh,7.283333333,_,9.233333333,_,0.096961822,0.998001887,NA,NA,NA
13563,10024404,257769,md_200kWh,7.283333333,_,9.25,_,0.098122917,0.998001276,NA,NA,NA
37337,10024405,3714199,md_200kWh,7.35,_,7.416666667,_,0.184710834,0.402415838,NA,NA,NA
35960,10065301,3337048,ld_100kWh,7.35,_,7.516666667,_,0.086887651,0.353696894,NA,NA,NA
20825,10065303,1358843,md_200kWh,7.333333333,_,7.383333333,_,0.07502,0.270062373,NA,NA,NA
18426,10069206,1140641,hd_300kWh,7.316666667,_,9.233333333,_,0.094143077,0.998003789,NA,NA,NA
16940,10069203,503991,hd_400kWh,7.316666667,_,9.233333333,_,0.08704,0.998009025,NA,NA,NA
26144,10001303,2232373,md_200kWh,7.3,_,9.216666667,_,0.1881625,0.998001276,NA,NA,NA
36453,10001304,3481142,md_200kWh,7.333333333,_,7.483333333,_,0.28710375,0.796194282,NA,NA,NA
25998,10080907,2196444,hd_400kWh,7.316666667,_,9.233333333,_,0.096106346,0.998009025,NA,NA,NA
34193,10011908,2302637,md_200kWh,7.283333333,_,7.55,_,0.093329167,0.878774678,NA,NA,NA
22764,10079708,1552369,hd_400kWh,7.283333333,_,9.016666667,_,0.067213845,0.998009025,NA,NA,NA
12142,10079704,159000,md_200kWh,7.283333333,_,9.016666667,_,0.025847502,0.998001276,NA,NA,NA
32990,10002102,1917934,md_200kWh,7.283333333,_,7.45,_,0.489017917,0.909884908,NA,NA,NA
25286,10020506,2022369,hd_300kWh,7.35,_,9.216666667,_,0.088854808,0.998003789,NA,NA,NA
20669,10002802,1345868,ld_100kWh,7.3,_,9.233333333,_,0.095848569,0.998001887,NA,NA,NA
20379,10063601,1314749,hd_300kWh,7.316666667,_,8.983333333,_,0.05870154,0.998003789,NA,NA,NA
31225,10037908,1393655,md_200kWh,7.283333333,_,7.45,_,0.182127083,0.719255715,NA,NA,NA
12412,10058902,177584,hd_400kWh,7.333333333,_,9.25,_,0.095116346,0.998009025,NA,NA,NA
15853,10058905,427424,md_200kWh,7.283333333,_,9.2,_,0.083177083,0.998001276,NA,NA,NA
23492,10008006,1629730,md_200kWh,7.35,_,9.316666667,_,0.095744583,0.998001276,NA,NA,NA
21915,10034407,1465048,hd_300kWh,7.333333333,_,9.166666667,_,0.080834807,0.998003789,NA,NA,NA
16000,10070708,432861,hd_400kWh,7.333333333,_,9.2,_,0.089657885,0.998009025,NA,NA,NA
25894,10073007,2174068,md_200kWh,7.3,_,7.45,_,0.0943225,0.608781602,NA,NA,NA
36957,10032106,3621535,md_200kWh,7.3,_,7.583333333,_,0.092328334,0.896930633,NA,NA,NA
27175,10002302,2679505,ld_100kWh,7.3,_,8.633333333,_,0.005498191,0.998001887,NA,NA,NA
17891,10030105,604095,md_200kWh,7.3,_,7.6,_,0.089630417,0.91562389,NA,NA,NA
31442,10042307,1447224,hd_300kWh,7.333333333,_,7.583333333,_,0.0806025,0.804304229,NA,NA,NA
18601,10042302,1155860,md_200kWh,7.35,_,7.6,_,0.192985,0.89508168,NA,NA,NA
18069,10042303,625726,md_200kWh,7.35,_,9.25,_,0.085365,0.998001276,NA,NA,NA
18723,10070108,1166340,hd_400kWh,7.333333333,_,7.416666667,_,0.502296919,0.874644351,NA,NA,NA
10121,10070107,8619,hd_300kWh,7.283333333,_,9.15,_,0.089781538,0.998003789,NA,NA,NA
22058,10009806,1481824,hd_400kWh,7.3,_,9.116666667,_,0.189499423,0.998009025,NA,NA,NA
31253,10028708,1403639,hd_300kWh,7.3,_,7.466666667,_,0.087352308,0.553346871,NA,NA,NA
12725,10028707,193665,hd_300kWh,7.3,_,7.5,_,0.094855961,0.723317264,NA,NA,NA
11662,10012506,118666,hd_300kWh,7.333333333,_,9.116666667,_,0.094973654,0.998003789,NA,NA,NA
32065,10013606,1601051,hd_300kWh,7.333333333,_,7.616666667,_,0.097987115,0.876827477,NA,NA,NA
18144,10060505,635306,md_200kWh,7.35,_,7.55,_,0.207482917,0.865444687,NA,NA,NA
31256,10048802,1402497,hd_300kWh,7.35,_,7.516666667,_,0.167938845,0.676030137,NA,NA,NA
33342,10053704,2031817,hd_600kWh,7.35,_,7.883333333,_,0.095589912,0.998008652,NA,NA,NA
33538,10002205,2094535,ld_100kWh,7.35,_,7.65,_,0.147617695,0.668636228,NA,NA,NA
31451,10005105,1446547,hd_600kWh,7.316666667,_,7.616666667,_,0.096771579,0.819129841,NA,NA,NA
25267,10005102,2019630,hd_400kWh,7.333333333,_,8.9,_,0.078991538,0.998009025,NA,NA,NA
19620,10005106,1245165,md_200kWh,7.3,_,9.166666667,_,0.079428333,0.998001276,NA,NA,NA
34552,10005107,2412889,ld_100kWh,7.283333333,_,7.533333333,_,0.068948566,0.486084035,NA,NA,NA
36598,10031504,3528096,md_200kWh,7.333333333,_,7.533333333,_,0.072092499,0.702956774,NA,NA,NA
11340,10052506,95120,hd_300kWh,7.333333333,_,9.2,_,0.096097853,0.998004337,NA,NA,NA
28379,10009408,3344072,hd_300kWh,7.283333333,_,8.733333333,_,0.032085194,0.998003789,NA,NA,NA
30246,10022809,3912962,ld_100kWh,7.35,_,7.383333333,_,0.176548041,0.27187369,NA,NA,NA
23768,10041104,1686194,hd_300kWh,7.333333333,_,9.3,_,0.085948846,0.998003789,NA,NA,NA
25712,10049105,2127726,md_200kWh,7.316666667,_,7.7,_,0.258842501,0.975278701,NA,NA,NA
19254,10049102,1213199,hd_300kWh,7.333333333,_,9.216666667,_,0.095838068,0.998004337,NA,NA,NA
34931,10049106,2688171,md_200kWh,7.333333333,_,7.5,_,0.088906667,0.605419889,NA,NA,NA
31099,10003206,1348375,hd_400kWh,7.283333333,_,7.55,_,0.096708269,0.971890236,NA,NA,NA
27092,10036905,2663975,md_200kWh,7.35,_,7.55,_,0.148405001,0.820848506,NA,NA,NA
12455,10057307,176003,md_200kWh,7.433333333,_,9.416666667,_,0.099507083,0.998001276,NA,NA,NA
13468,10049305,249935,md_200kWh,7.383333333,_,7.416666667,_,0.196281667,0.391906192,NA,NA,NA
38560,10059608,3641718,hd_300kWh,7.416666667,_,7.733333333,_,0.1678025,0.929180703,NA,NA,NA
37675,10072607,3808387,hd_300kWh,7.366666667,_,7.466666667,_,0.096417308,0.419161485,NA,NA,NA
39072,10072605,292742,hd_300kWh,7.383333333,_,8.566666667,_,0.061138652,0.998003789,NA,NA,NA
27915,10079108,3211073,md_200kWh,7.433333333,_,9.216666667,_,0.081730001,0.998001276,NA,NA,NA
25963,10014005,2189955,md_200kWh,7.433333333,_,7.65,_,0.0883725,0.813002564,NA,NA,NA
14141,10013305,297855,md_200kWh,7.416666667,_,9.366666667,_,0.098531579,0.99800406,NA,NA,NA
18093,10064808,630993,ld_100kWh,7.383333333,_,9.166666667,_,0.072504594,0.998001887,NA,NA,NA
20327,10011705,1312176,ld_100kWh,7.4,_,9.25,_,0.186127033,0.998001887,NA,NA,NA
13989,10059404,286784,hd_300kWh,7.383333333,_,9.283333333,_,0.095284302,0.998004337,NA,NA,NA
19766,10041301,1266037,md_200kWh,7.433333333,_,9.366666667,_,0.0891525,0.998001276,NA,NA,NA
29456,10060603,3674716,md_200kWh,7.433333333,_,7.766666667,_,0.094764583,0.941038793,NA,NA,NA
10439,10046805,28722,md_200kWh,7.366666667,_,9.25,_,0.09562579,0.99800406,NA,NA,NA
38660,10030408,223120,hd_300kWh,7.383333333,_,7.75,_,0.142043664,0.946623603,NA,NA,NA
16450,10065705,469055,hd_600kWh,7.4,_,8.616666667,_,0.052741578,0.998008652,NA,NA,NA
25927,10015508,2181272,md_200kWh,7.383333333,_,8.683333333,_,0.039098026,0.99800406,NA,NA,NA
14693,10054101,339178,ld_100kWh,7.4,_,7.816666667,_,0.055848196,0.750659673,NA,NA,NA
10601,10054105,41080,md_200kWh,7.4,_,7.716666667,_,0.086601579,0.57339348,NA,NA,NA
40286,10070012,1369259,hd_400kWh,7.416666667,_,7.616666667,_,0.175265193,0.892199833,NA,NA,NA
26984,10077906,2456608,md_200kWh,7.4,_,9.333333333,_,0.098397895,0.99800406,NA,NA,NA
30978,10081308,1311463,hd_400kWh,7.383333333,_,8.266666667,_,0.199465385,0.998009025,NA,NA,NA
38779,10081305,491130,ld_100kWh,7.383333333,_,7.9,_,0.031409119,0.895784139,NA,NA,NA
11125,10014709,79410,ld_100kWh,7.366666667,_,9.133333333,_,0.068908661,0.998001887,NA,NA,NA
21718,10014708,1450095,md_200kWh,7.366666667,_,7.6,_,0.150940834,0.866191341,NA,NA,NA
35725,10011503,3267483,ld_100kWh,7.383333333,_,7.6,_,0.03303833,0.377872866,NA,NA,NA
25116,10019103,1984617,hd_600kWh,7.383333333,_,9.35,_,0.099719561,0.998008652,NA,NA,NA
23562,10019105,1638362,hd_300kWh,7.433333333,_,9.283333333,_,0.090255193,0.998003789,NA,NA,NA
19387,10067008,1227253,hd_300kWh,7.433333333,_,8.75,_,0.123304229,0.998003789,NA,NA,NA
13248,10067004,232462,md_200kWh,7.4,_,9.383333333,_,0.098710833,0.998001276,NA,NA,NA
32036,10016108,1588280,hd_300kWh,7.433333333,_,7.65,_,0.070769422,0.700853348,NA,NA,NA
40100,10078707,175562,md_200kWh,7.383333333,_,7.45,_,0.421832914,0.680531551,NA,NA,NA
26449,10022101,2306198,md_200kWh,7.366666667,_,9.233333333,_,0.074620416,0.998001276,NA,NA,NA
31079,10022103,1344982,md_200kWh,7.383333333,_,7.483333333,_,0.093552083,0.420733169,NA,NA,NA
14303,10049908,313304,md_200kWh,7.383333333,_,7.433333333,_,0.028221248,0.235349724,NA,NA,NA
20514,10072006,1327068,hd_300kWh,7.383333333,_,8.816666667,_,0.033374038,0.998003789,NA,NA,NA
23567,10021301,1635306,hd_300kWh,7.4,_,9.383333333,_,0.099342382,0.998004337,NA,NA,NA
27372,10007001,2702085,md_200kWh,7.4,_,9.283333333,_,0.182004167,0.998001276,NA,NA,NA
34194,10007003,2301133,md_200kWh,7.4,_,7.75,_,0.162405835,0.951727232,NA,NA,NA
10312,10030704,19310,hd_300kWh,7.366666667,_,9.15,_,0.083608269,0.998003789,NA,NA,NA
21027,10078404,1376810,ld_100kWh,7.383333333,_,9.3,_,0.095316792,0.998001887,NA,NA,NA
38081,10003308,3928515,md_200kWh,7.416666667,_,7.616666667,_,0.176975,0.801458581,NA,NA,NA
27474,10003309,3095174,hd_400kWh,7.383333333,_,9.333333333,_,0.051446732,0.998009025,NA,NA,NA
20811,10005614,1356032,md_200kWh,7.383333333,_,9.083333333,_,0.312129582,0.998001276,NA,NA,NA
19011,10052708,1194708,hd_300kWh,7.366666667,_,9.066666667,_,0.059267691,0.998003789,NA,NA,NA
13591,10052706,260355,md_200kWh,7.4,_,9.3,_,0.186595,0.998001276,NA,NA,NA
11262,10011808,94435,hd_300kWh,7.383333333,_,9.25,_,0.0861425,0.998003789,NA,NA,NA
35700,10018406,3257323,hd_400kWh,7.4,_,9.166666667,_,0.082205578,0.998009025,NA,NA,NA
34437,10018411,2383679,hd_400kWh,7.4,_,7.833333333,_,0.196387786,0.998005912,NA,NA,NA
38206,10059301,3164804,md_200kWh,7.366666667,_,7.533333333,_,0.154140833,0.667477541,NA,NA,NA
11425,10059304,103342,ld_100kWh,7.433333333,_,9.216666667,_,0.070224322,0.998001887,NA,NA,NA
14231,10022605,308448,ld_100kWh,7.383333333,_,9.1,_,0.065266415,0.998001887,NA,NA,NA
29399,10075402,3655999,md_200kWh,7.4,_,9.333333333,_,0.286317917,0.998001276,NA,NA,NA
34096,10034505,2280196,md_200kWh,7.383333333,_,7.433333333,_,0.287699583,0.491340316,NA,NA,NA
36316,10020204,3439664,ld_100kWh,7.366666667,_,7.9,_,0.07383155,0.931964251,NA,NA,NA
34377,10006502,2357576,md_200kWh,7.4,_,8.15,_,0.087706579,0.98471061,NA,NA,NA
31656,10006505,1500106,md_200kWh,7.383333333,_,7.466666667,_,0.247322917,0.538598354,NA,NA,NA
20116,10047403,1293753,md_200kWh,7.416666667,_,9.383333333,_,0.099149868,0.99800406,NA,NA,NA
13667,10050208,264262,ld_100kWh,7.416666667,_,7.5,_,0.094481401,0.25320885,NA,NA,NA
29697,10030008,3750491,hd_300kWh,7.383333333,_,8.766666667,_,0.018991729,0.998003789,NA,NA,NA
26496,10030001,2308318,md_200kWh,7.383333333,_,7.65,_,0.035387077,0.848953076,NA,NA,NA
14350,10022206,314168,md_200kWh,7.383333333,_,9.3,_,0.090968333,0.998001276,NA,NA,NA
19847,10022201,1267428,hd_400kWh,7.366666667,_,9.3,_,0.095899038,0.998009025,NA,NA,NA
40196,10055801,3431932,hd_300kWh,7.366666667,_,7.65,_,0.078563653,0.881991356,NA,NA,NA
36159,10055802,3394997,ld_100kWh,7.383333333,_,7.966666667,_,0.014005501,0.939544964,NA,NA,NA
25993,10055806,2200328,md_200kWh,7.4,_,9.2,_,0.151859583,0.998001276,NA,NA,NA
10430,10044806,28787,md_200kWh,7.366666667,_,9.283333333,_,0.08805875,0.998001276,NA,NA,NA
29847,10082107,3798218,hd_300kWh,7.433333333,_,9.283333333,_,0.095026346,0.998003789,NA,NA,NA
29147,10023104,3579324,ld_100kWh,7.366666667,_,8.166666667,_,0.009360919,0.99519813,NA,NA,NA
11827,10053007,130933,hd_300kWh,7.383333333,_,9.3,_,0.094685,0.998003789,NA,NA,NA
14318,10052206,310688,hd_300kWh,7.383333333,_,9.266666667,_,0.093443846,0.998003789,NA,NA,NA
28472,10046308,3371494,hd_300kWh,7.433333333,_,9.266666667,_,0.086443269,0.998003789,NA,NA,NA
36518,10076501,3502240,md_200kWh,7.366666667,_,7.65,_,0.33486875,0.948910734,NA,NA,NA
14915,10076504,354293,hd_300kWh,7.416666667,_,7.733333333,_,0.089641923,0.920366777,NA,NA,NA
36049,10044908,3374087,md_200kWh,7.383333333,_,7.5,_,0.161876249,0.558648721,NA,NA,NA
33414,10032610,2055113,hd_400kWh,7.4,_,7.65,_,0.189510384,0.977749377,NA,NA,NA
18843,10014406,1182864,ld_100kWh,7.433333333,_,9.133333333,_,0.12633012,0.998001887,NA,NA,NA
13704,10055302,265079,md_200kWh,7.416666667,_,9.183333333,_,0.08081829,0.99800406,NA,NA,NA
10806,10055304,54117,ld_100kWh,7.416666667,_,7.466666667,_,0.091847139,0.201758455,NA,NA,NA
35784,10017508,3281744,ld_100kWh,7.433333333,_,7.633333333,_,0.09381747,0.429613275,NA,NA,NA
36798,10017502,3578690,hd_400kWh,7.4,_,7.666666667,_,0.080377693,0.978254367,NA,NA,NA
31931,10047508,1566767,md_200kWh,7.416666667,_,7.583333333,_,0.088302083,0.595487868,NA,NA,NA
16334,10047503,458052,md_200kWh,7.416666667,_,9.366666667,_,0.094492083,0.998001276,NA,NA,NA
13420,10047504,245412,md_200kWh,7.4,_,7.533333333,_,0.16729375,0.629797719,NA,NA,NA
21827,10044605,1455964,hd_400kWh,7.4,_,8.983333333,_,0.145019039,0.998009025,NA,NA,NA
16181,10003701,448545,md_200kWh,7.4,_,7.7,_,0.086879584,0.917819534,NA,NA,NA
15665,10009608,412960,md_200kWh,7.416666667,_,7.683333333,_,0.077178752,0.887213588,NA,NA,NA
